species	p	r
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium sporogenes	0.000891463552718225	0.683550737415162
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium sp. SY8519	0.043493409805466	0.455639097744361
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium taeniosporum	0.00208625407142048	0.646107604924587
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium tetani	0.0450756887830484	0.452631578947368
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium tyrobutyricum	0.00531320121593432	0.59841965130126
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Crassaminicella|s_Crassaminicella sp. SY095	0.0122022179622914	0.548872180451128
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Hathewaya|s_Hathewaya histolytica	0.00401373472990365	0.613533834586466
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Hungatella|s_Hungatella hathewayi	0.0329503832149576	0.478195488721805
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|s_Clostridiaceae bacterium 14S0207	0.0265129541865092	0.494922938347355
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiales Family XVII. Incertae Sedis|g_Thermaerobacter|s_Thermaerobacter marianensis	0.0108993906977631	0.556057343266695
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Eubacterium|s_Eubacterium callanderi	0.0083533438614563	0.572395677936683
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Hungateiclostridiaceae|g_Hungateiclostridium|s_Hungateiclostridium saccincola	0.0475317357506642	0.44812030075188
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Hungateiclostridiaceae|g_Hungateiclostridium|s_Hungateiclostridium thermocellum	0.0134996108903358	0.542309177125294
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Hungateiclostridiaceae|g_Mageeibacillus|s_Mageeibacillus indolicus	0.0467019093880629	0.449624060150376
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Hungateiclostridiaceae|g_Pseudoclostridium|s_Pseudoclostridium thermosuccinogenes	0.046199036971921	0.450545349650556
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Anaerotignum|s_Anaerotignum propionicum	0.0492252966921177	0.445112781954887
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Herbinix|s_Herbinix luporum	0.0397249664579358	0.463157894736842
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Lacrimispora|s_Lacrimispora saccharolytica	0.043493409805466	0.455639097744361
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|s_Lachnospiraceae bacterium GAM79	0.0390026194861654	0.464661654135338
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Oscillospiraceae|g_Oscillibacter|s_Oscillibacter sp. PEA192	0.00937431775063154	0.565413533834586
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Oscillospiraceae|g_Oscillibacter|s_Oscillibacter valericigenes	0.0122022179622914	0.548872180451128
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptococcaceae|g_Dehalobacter|s_Dehalobacter restrictus	0.00163414708701406	0.657390042728858
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptococcaceae|g_Desulfitobacterium|s_Desulfitobacterium dichloroeliminans	0.0019779638228019	0.648608159534359
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptococcaceae|g_Desulfitobacterium|s_Desulfitobacterium hafniense	0.0375885102041488	0.467669172932331
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptococcaceae|g_Desulfitobacterium|s_Desulfitobacterium metallireducens	0.00897062315491378	0.568096473838099
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptococcaceae|g_Desulfofarcimen|s_Desulfofarcimen acetoxidans	0.00027311702306666	0.728093319635623
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptococcaceae|g_Desulfosporosinus|s_Desulfosporosinus acidiphilus	0.00707774014901302	0.582173790700384
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptococcaceae|g_Desulfosporosinus|s_Desulfosporosinus orientis	0.0275235302720566	0.492099462106114
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptococcaceae|g_Desulfotomaculum|s_Desulfotomaculum ferrireducens	0.035542393671932	0.47218045112782
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptococcaceae|g_Desulfotomaculum|s_Desulfotomaculum nigrificans	0.00663175301887241	0.585934603301808
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptococcaceae|g_Syntrophobotulus|s_Syntrophobotulus glycolicus	0.0175087416588738	0.524812030075188
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptococcaceae|g_Thermincola|s_Thermincola potens	0.045791575203458	0.451297512170841
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptococcaceae|s_Peptococcaceae bacterium DCMF	0.00607015369927582	0.590977443609023
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptostreptococcaceae|g_Paeniclostridium|s_Paeniclostridium sordellii	0.0230592294741742	0.505263157894737
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptostreptococcaceae|g_Paraclostridium|s_Paraclostridium bifermentans	0.0035436292005714	0.620015224427276
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptostreptococcaceae|g_Romboutsia|s_Romboutsia hominis	0.029489601716805	0.486832342481126
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptostreptococcaceae|g_Romboutsia|s_Romboutsia sp. CE17	0.0127836288762047	0.545864661654135
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptostreptococcaceae|s_Peptostreptococcaceae bacterium oral taxon 929	0.0167105609009865	0.528018089239884
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ethanoligenens|s_Ethanoligenens harbinense	0.0483728331092669	0.446616541353383
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Faecalibacterium|s_Faecalibacterium prausnitzii	0.025021864609018	0.499248120300752
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Flavonifractor|s_Flavonifractor plautii	0.0149971296436326	0.535338345864662
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ruthenibacterium|s_Ruthenibacterium lactatiformans	0.0430162230878658	0.456562649812834
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|s_Ruminococcaceae bacterium CPB6	0.0397249664579358	0.463157894736842
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Syntrophomonadaceae|g_Candidatus Syntrophocurvum|s_Candidatus Syntrophocurvum alkaliphilum	0.0466092801924601	0.449793187130271
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Vallitaleaceae|g_Petrocella|s_Petrocella atlantisensis	0.00726287619188824	0.580669465659815
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|g_Flintibacter|s_Flintibacter sp. KGMB00164	0.00914627004759853	0.566917293233083
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|g_Intestinimonas|s_Intestinimonas butyriciproducens	0.0116423733670858	0.55187969924812
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|s_Clostridiales bacterium CCNA10	0.00767326137490902	0.577443609022556
d_Bacteria|p_Firmicutes|c_Clostridia|o_Halanaerobiales|f_Halanaerobiaceae|g_Halocella|s_Halocella sp. SP3-1	0.00235548267848226	0.640331257266519
d_Bacteria|p_Firmicutes|c_Clostridia|o_Halanaerobiales|f_Halanaerobiaceae|g_Halothermothrix|s_Halothermothrix orenii	0.00170803988013552	0.655380170480773
d_Bacteria|p_Firmicutes|c_Clostridia|o_Halanaerobiales|f_Halobacteroidaceae|g_Acetohalobium|s_Acetohalobium arabaticum	0.0105142229771363	0.558314680248833
d_Bacteria|p_Firmicutes|c_Clostridia|o_Thermoanaerobacterales|f_Thermoanaerobacteraceae|g_Moorella|s_Moorella glycerini	0.0259218003487976	0.496614136070391
d_Bacteria|p_Firmicutes|c_Clostridia|o_Thermoanaerobacterales|f_Thermoanaerobacteraceae|g_Tepidanaerobacter|s_Tepidanaerobacter acetatoxydans	0.0127699074626977	0.545934354059306
d_Bacteria|p_Firmicutes|c_Clostridia|o_Thermoanaerobacterales|f_Thermoanaerobacteraceae|g_Thermoanaerobacter|s_Thermoanaerobacter ethanolicus	2.93920867301898e-05	0.793852117813965
d_Bacteria|p_Firmicutes|c_Clostridia|o_Thermoanaerobacterales|f_Thermoanaerobacteraceae|g_Thermoanaerobacter|s_Thermoanaerobacter kivui	0.0269842407441968	0.493595835598197
d_Bacteria|p_Firmicutes|c_Clostridia|o_Thermoanaerobacterales|f_Thermoanaerobacteraceae|g_Thermoanaerobacter|s_Thermoanaerobacter siderophilus	0.00522490183080018	0.599343704346554
d_Bacteria|p_Firmicutes|c_Clostridia|o_Thermoanaerobacterales|f_Thermoanaerobacterales Family III. Incertae Sedis|g_Caldicellulosiruptor|s_Caldicellulosiruptor hydrothermalis	0.0125421435202385	0.547100117014185
d_Bacteria|p_Firmicutes|c_Clostridia|o_Thermoanaerobacterales|f_Thermoanaerobacterales Family III. Incertae Sedis|g_Caldicellulosiruptor|s_Caldicellulosiruptor kronotskyensis	0.00091476229973617	0.682487085958149
d_Bacteria|p_Firmicutes|c_Clostridia|o_Thermoanaerobacterales|f_Thermoanaerobacterales Family III. Incertae Sedis|g_Thermoanaerobacterium|s_Thermoanaerobacterium sp. RBIITD	0.0130415688175234	0.544565664686148
d_Bacteria|p_Firmicutes|c_Clostridia|o_Thermoanaerobacterales|f_Thermoanaerobacterales Family III. Incertae Sedis|g_Thermoanaerobacterium|s_Thermoanaerobacterium thermosaccharolyticum	0.0270476730633558	0.493418613306786
d_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Amedibacterium|s_Amedibacterium intestinale	0.0110521627909593	0.555179892219818
d_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Erysipelothrix|s_Erysipelothrix sp. HDW6B	0.00900226017644766	0.567882702814975
d_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|s_Erysipelotrichaceae bacterium I46	0.0137091156189066	-0.541297603888316
d_Bacteria|p_Firmicutes|c_Limnochordia|o_Limnochordales|f_Limnochordaceae|g_Limnochorda|s_Limnochorda pilosa	0.0260514647072489	0.496240601503759
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Acidaminococcales|f_Acidaminococcaceae|g_Acidaminococcus|s_Acidaminococcus fermentans	0.0407422676469064	0.461075624934542
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Acidaminococcales|f_Acidaminococcaceae|g_Phascolarctobacterium|s_Phascolarctobacterium faecium	0.0129317691450009	0.545116062610143
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Selenomonadales|f_Selenomonadaceae|g_Megamonas|s_Megamonas hypermegale	0.0240246894652156	0.502255639097744
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Selenomonadales|f_Selenomonadaceae|g_Selenomonas|s_Selenomonas ruminantium	0.0390026194861654	0.464661654135338
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Selenomonadales|f_Selenomonadaceae|g_Selenomonas|s_Selenomonas sp. oral taxon 136	0.038836075881206	0.465011418320457
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Selenomonadales|f_Sporomusaceae|g_Pelosinus|s_Pelosinus fermentans	0.0419543116093354	0.458646616541353
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Selenomonadales|f_Sporomusaceae|g_Sporomusa|s_Sporomusa termitida	0.002679300274887	0.634073004600031
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae|g_Veillonella|s_Veillonella atypica	0.020611825957903	0.513361260613156
d_Bacteria|p_Firmicutes|c_Tissierellia|o_Tissierellales|f_Peptoniphilaceae|g_Anaerococcus|s_Anaerococcus mediterraneensis	0.0307336261369691	0.483640500543084
d_Bacteria|p_Firmicutes|c_Tissierellia|o_Tissierellales|f_Peptoniphilaceae|g_Anaerococcus|s_Anaerococcus prevotii	0.0328000919545135	0.478555440213286
d_Bacteria|p_Firmicutes|c_Tissierellia|o_Tissierellales|f_Peptoniphilaceae|g_Finegoldia|s_Finegoldia magna	0.0247067623165016	0.500188075989348
d_Bacteria|p_Firmicutes|c_Tissierellia|o_Tissierellales|f_Peptoniphilaceae|g_Murdochiella|s_Murdochiella vaginalis	0.0308153919701318	0.483434283180792
d_Bacteria|p_Firmicutes|c_Tissierellia|o_Tissierellales|f_Peptoniphilaceae|g_Parvimonas|s_Parvimonas micra	0.00960697153757661	0.56390977443609
d_Bacteria|p_Firmicutes|c_Tissierellia|o_Tissierellales|f_Tissierellaceae|g_Gudongella|s_Gudongella oleilytica	0.00158932618329826	0.658646616541353
d_Bacteria|p_Firmicutes|c_Tissierellia|o_Tissierellales|f_Tissierellaceae|g_Tissierella|s_Tissierellia sp. JN-28	0.0273181994425924	0.492666450786501
d_Bacteria|p_Firmicutes|c_Tissierellia|o_Tissierellales|f_Tissierellaceae|s_[Clostridium] ultunense	0.0255325669630838	0.497744360902256
d_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium|s_Fusobacterium gonidiaformans	0.00415272722532885	0.611738322159436
d_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium|s_Fusobacterium mortiferum	0.000341232895672631	0.720300751879699
d_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium|s_Fusobacterium necrophorum	0.0354817446640186	0.472317221739249
d_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium|s_Fusobacterium nucleatum	0.0051629256736768	0.6
d_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium|s_Fusobacterium periodonticum	0.000362646955850822	0.718125743892215
d_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium|s_Fusobacterium pseudoperiodonticum	0.0192402438732347	0.518239976476182
d_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium|s_Fusobacterium sp. oral taxon 203	0.00384787891449595	0.61574501112372
d_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium|s_Fusobacterium ulcerans	0.000146973011611125	0.748494824737862
d_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium|s_Fusobacterium varium	0.0116045113019245	0.552087289888995
d_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Leptotrichiaceae|g_Leptotrichia|s_Leptotrichia goodfellowii	0.00791339430219423	0.575620930445226
d_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Leptotrichiaceae|g_Leptotrichia|s_Leptotrichia hofstadii	0.0207613594679931	0.512845145204503
d_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Leptotrichiaceae|g_Leptotrichia|s_Leptotrichia hongkongensis	0.0250220553606164	0.499247554125959
d_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Leptotrichiaceae|g_Leptotrichia|s_Leptotrichia shahii	0.0273218861967929	0.492656240857207
d_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Leptotrichiaceae|g_Leptotrichia|s_Leptotrichia sp. oral taxon 212	0.00106922586011583	0.675962541269593
d_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Leptotrichiaceae|g_Leptotrichia|s_Leptotrichia sp. oral taxon 498	0.0354817446640186	0.472317221739249
d_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Leptotrichiaceae|g_Leptotrichia|s_Leptotrichia sp. oral taxon 847	0.000227744763339639	0.734265654289178
d_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Leptotrichiaceae|g_Leptotrichia|s_Leptotrichia trevisanii	0.0360553050465509	0.471030983606159
d_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Leptotrichiaceae|g_Sneathia|s_Sneathia amnii	0.00179435027398638	0.653122833498635
d_Bacteria|p_Ignavibacteriae|c_Ignavibacteria|o_Ignavibacteriales|f_Ignavibacteriaceae|g_Ignavibacterium|s_Ignavibacterium album	0.0375070468903194	0.467845087617105
d_Bacteria|p_Nitrospirae|c_Nitrospira|o_Nitrospirales|f_Nitrospiraceae|g_Nitrospira|s_Candidatus Nitrospira inopinata	0.0372629302177291	0.468374025137777
d_Bacteria|p_Nitrospirae|c_Nitrospira|o_Nitrospirales|f_Nitrospiraceae|g_Nitrospira|s_Nitrospira sp. KM1	0.00484599069487139	0.603461419891596
d_Bacteria|p_Planctomycetes|c_Candidatus Brocadiae|o_Candidatus Brocadiales|f_Candidatus Brocadiaceae|g_Candidatus Kuenenia|s_Candidatus Kuenenia stuttgartiensis	0.0287720300549961	0.488721804511278
d_Bacteria|p_Planctomycetes|c_Phycisphaerae|o_Sedimentisphaerales|f_Anaerohalosphaeraceae|g_Anaerohalosphaera|s_Anaerohalosphaera lusitana	0.046650271354639	0.449718311608184
d_Bacteria|p_Planctomycetes|c_Phycisphaerae|o_Sedimentisphaerales|f_Sedimentisphaeraceae|g_Sedimentisphaera|s_Sedimentisphaera salicampi	0.0275908521910995	0.491914288266216
d_Bacteria|p_Planctomycetes|c_Planctomycetia|o_Isosphaerales|f_Isosphaeraceae|g_Aquisphaera|s_Aquisphaera giovannonii	0.00439464100494045	0.608728539516585
d_Bacteria|p_Planctomycetes|c_Planctomycetia|o_Isosphaerales|f_Isosphaeraceae|g_Isosphaera|s_Isosphaera pallida	0.0299439644936554	0.485654533676724
d_Bacteria|p_Planctomycetes|c_Planctomycetia|o_Pirellulales|f_Pirellulaceae|g_Rhodopirellula|s_Rhodopirellula baltica	0.0357189048462178	0.471783429266871
d_Bacteria|p_Planctomycetes|s_Planctomycetes bacterium K23_9	0.016884804519791	0.527307903058172
d_Bacteria|p_Planctomycetes|s_Planctomycetes bacterium Pan110	0.000699309275296781	0.693354295179482
d_Bacteria|p_Planctomycetes|s_Planctomycetes bacterium V202	0.0223922132596662	0.507399811809624
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Caulobacterales|f_Caulobacteraceae|g_Brevundimonas|s_Brevundimonas diminuta	0.00370575404175132	0.61770354358243
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Caulobacterales|f_Caulobacteraceae|s_Caulobacteraceae bacterium 0127_4	0.0495598643107734	-0.444528049488278
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Holosporales|f_Holosporaceae|s_endosymbiont of Acanthamoeba sp. UWC8	0.000841441684675374	0.685916138966198
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Pelagibacterales|f_Pelagibacteraceae|g_Candidatus Pelagibacter|s_Candidatus Pelagibacter giovannonii	0.0339490426628105	0.475835701736137
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Pelagibacterales|f_Pelagibacteraceae|g_Candidatus Pelagibacter|s_Candidatus Pelagibacter sp. IMCC9063	0.0309792522287514	0.483022307041841
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Pelagibacterales|f_Pelagibacteraceae|g_Candidatus Pelagibacter|s_Candidatus Pelagibacter sp. RS39	0.0460542842980514	0.450811972551261
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Pelagibacterales|f_Pelagibacteraceae|g_Candidatus Pelagibacter|s_Candidatus Pelagibacter sp. RS40	0.0236580968175162	0.503386147016805
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Pelagibacterales|f_Pelagibacteraceae|g_Candidatus Pelagibacter|s_Candidatus Pelagibacter ubique	0.0235360384463663	0.503765631538863
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Pelagibacterales|f_Pelagibacteraceae|s_alpha proteobacterium HIMB5	0.031490972868538	0.481746637525543
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Pelagibacterales|f_Pelagibacteraceae|s_alpha proteobacterium HIMB59	0.00274933340989699	0.632803163603771
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Pelagibacterales|g_Candidatus Fonsibacter|s_Candidatus Fonsibacter ubiquis	0.00150377874922519	0.661129890285997
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Aurantimonadaceae|g_Aureimonas|s_Aureimonas sp. AU20	0.0209937832431209	0.512048773462522
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella alsatica	0.000375406564728216	0.716881253950013
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella apis	0.0498000215915733	0.44411018146886
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella elizabethae	0.0212118180898847	0.511308052151877
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella schoenbuchensis	0.00288260765135022	0.630459268733136
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella vinsonii	0.0456468880908671	0.451565838726096
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Beijerinckiaceae|g_Beijerinckia|s_Beijerinckia indica	0.00742430749487314	0.579383158748789
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Nitrobacter|s_Nitrobacter winogradskyi	0.0085958567945567	0.570676694350008
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Oligotropha|s_Oligotropha carboxidovorans	0.0117131359240775	0.551493181941012
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Chelatococcaceae|g_Chelatococcus|s_Chelatococcus sp. CO-6	0.0456850400292197	0.45149502138624
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Cohaesibacteraceae|g_Breoghania|s_Breoghania sp. L-A4	0.0198108465257398	0.516177723248921
d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_Rhodoplanes|s_Rhodoplanes sp. Z2-YC6860	0.0227036697279983	0.506395929659656
